"No.","Time","Source","Destination","Protocol","Length","Info"
"113","1.440014","fe80::14:ad8e:71fd:d607","ff02::fb","MDNS","1476","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR Guru's Mac._airplay._tcp.local PTR ARUN S._airplay._tcp.local PTR Manish's MacBook Pro._airplay._tcp.local PTR Sasank�\200\231s MacBook Pro._airplay._tcp.local PTR Uday�\200\231s MacBook Pro._airplay._tcp.local PTR Sidhesh�\200\231s MacBook Pro._airplay._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._airplay._tcp.local PTR Anurag�\200\231s MacBook Pro._airplay._tcp.local PTR Aryan�\200\231s MacBook Pro._airplay._tcp.local PTR Rishab�\200\231s MacBook Pro._airplay._tcp.local PTR praveen�\200\231s MacBook Pro._airplay._tcp.local PTR Entertainment Room._airplay._tcp.local PTR MacBook Pro (3)._airplay._tcp.local PTR Ritesh�\200\231s MacBook Pro._airplay._tcp.local PTR Rohit�\200\231s MacBook Pro._airplay._tcp.local PTR Samarth�\200\231s MacBook Pro._airplay._tcp.local PTR MacBook Pro (2)._airplay._tcp.local PTR Ram�\200\231s MacBook Pro._airplay._tcp.local PTR Rajashekhar._airplay._tcp.local PTR Prafulla�\200\231s MacBook Pro._airplay._tcp.local PTR Mobius�\200\231s MacBook Pro._airplay._tcp.local PTR Ishan�\200\231s MacBook Pro Work._airplay._tcp.local PTR Avinash�\200\231s MacBook Pro._airplay._tcp.local PTR Prashansa�\200\231s MacBook Pro._airplay._tcp.local PTR Sunayana�\200\231s MacBook Pro._airplay._tcp.local PTR Shalaka's Mac._airplay._tcp.local PTR Isham.�\200\231s MacBook Pro._airplay._tcp.local PTR Prince._airplay._tcp.local PTR Trupthi�\200\231s MacBook Pro._airplay._tcp.local PTR Akshat�\200\231s MacBook Pro._airplay._tcp.local PTR Amritanshu�\200\231s MacBook Pro._airplay._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._airplay._tcp.local PTR Arushi's MacBook._airplay._tcp.local PTR Aniket�\200\231s MacBook Pro._airplay._tcp.local PTR Vinnie's Macbook Pro._airplay._tcp.local PTR MacBook Pro (5)._airplay._tcp.local PTR Arul�\200\231s MacBook Pro._airplay._tcp.local PTR Xlib._airplay._tcp.local PTR Radhika�\200\231s MacBook Pro (2)._airplay._tcp.local PTR Home Cinema._airplay._tcp.local"
"114","1.444372","fe80::14:ad8e:71fd:d607","ff02::fb","MDNS","1474","Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question PTR A20640907C75@Guru's Mac._raop._tcp.local PTR 361E4BF052D9@ARUN S._raop._tcp.local PTR 52DA62A9A61B@Manish's MacBook Pro._raop._tcp.local PTR 1A70796CB06A@Sasank�\200\231s MacBook Pro._raop._tcp.local PTR EE3D0D0FF2B3@Uday�\200\231s MacBook Pro._raop._tcp.local PTR 26D967C428D8@Sidhesh�\200\231s MacBook Pro._raop._tcp.local PTR 2EEE9C29EBC2@Sabyasachi�\200\231s MacBook Pro._raop._tcp.local PTR B205BE665DFC@Anurag�\200\231s MacBook Pro._raop._tcp.local PTR 6A37D6A47B32@Aryan�\200\231s MacBook Pro._raop._tcp.local PTR 864AF6D67E10@Rishab�\200\231s MacBook Pro._raop._tcp.local PTR 1E3D6BF8E5D6@praveen�\200\231s MacBook Pro._raop._tcp.local PTR 22EA4268ACA2@Entertainment Room._raop._tcp.local PTR A273B0FCDD7F@MacBook Pro (3)._raop._tcp.local PTR 4A94A31441BF@Ritesh�\200\231s MacBook Pro._raop._tcp.local PTR 22ED249094D9@Rohit�\200\231s MacBook Pro._raop._tcp.local PTR DABFA68F8380@Samarth�\200\231s MacBook Pro._raop._tcp.local PTR D65B20BD3B6C@MacBook Pro (2)._raop._tcp.local PTR 2ED4F4E007E0@Rajashekhar._raop._tcp.local PTR 5E74053C412B@Prafulla�\200\231s MacBook Pro._raop._tcp.local PTR E25A2917D384@Ram�\200\231s MacBook Pro._raop._tcp.local PTR FE1A82190F4A@Mobius�\200\231s MacBook Pro._raop._tcp.local PTR 12DD1745D83E@Ishan�\200\231s MacBook Pro Work._raop._tcp.local PTR 26BB00191289@Avinash�\200\231s MacBook Pro._raop._tcp.local PTR 8E39A4EAB6A7@Prashansa�\200\231s MacBook Pro._raop._tcp.local PTR 2699707A1502@Sunayana�\200\231s MacBook Pro._raop._tcp.local PTR A20CD3B5647B@Shalaka's Mac._raop._tcp.local PTR A6F658FA7858@Aniket�\200\231s MacBook Pro._raop._tcp.local PTR 22541E368433@Isham.�\200\231s MacBook Pro._raop._tcp.local PTR 02638270CE42@Prince._raop._tcp.local"
"115","1.446182","fe80::14:ad8e:71fd:d607","ff02::fb","MDNS","609","Standard query 0x0000 PTR E22E468A4D30@Trupthi�\200\231s MacBook Pro._raop._tcp.local PTR B6862F7C09D1@Akshat�\200\231s MacBook Pro._raop._tcp.local PTR 86FB3D83E711@Amritanshu�\200\231s MacBook Pro._raop._tcp.local PTR F68B0E32CC9B@Abhinav�\200\231s MacBook Pro (2)._raop._tcp.local PTR 825C118E92DF@Vinnie's Macbook Pro._raop._tcp.local PTR 6A40D1C82838@Arul�\200\231s MacBook Pro._raop._tcp.local PTR A2AE51E0AA9C@Arushi's MacBook._raop._tcp.local PTR 46FFA9CEA41E@MacBook Pro (5)._raop._tcp.local PTR 5AA0320347E3@Xlib._raop._tcp.local PTR 5A29F62E8200@Radhika�\200\231s MacBook Pro (2)._raop._tcp.local PTR 466C1B3E520C@Home Cinema._raop._tcp.local"
"116","1.450455","fe80::14:ad8e:71fd:d607","ff02::fb","MDNS","1501","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Avinash�\200\231s MacBook Pro._companion-link._tcp.local PTR Aryan�\200\231s MacBook Pro._companion-link._tcp.local PTR Shalaka's Mac._companion-link._tcp.local PTR praveen�\200\231s MacBook Pro._companion-link._tcp.local PTR Rohit�\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro (2)._companion-link._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._companion-link._tcp.local PTR Guru's Mac._companion-link._tcp.local PTR Sunayana�\200\231s iPad._companion-link._tcp.local PTR Manish's MacBook Pro._companion-link._tcp.local PTR Sidhesh�\200\231s MacBook Pro._companion-link._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Uday�\200\231s MacBook Pro._companion-link._tcp.local PTR Entertainment Room._companion-link._tcp.local PTR Ritesh�\200\231s MacBook Pro._companion-link._tcp.local PTR Trupthi�\200\231s MacBook Pro._companion-link._tcp.local PTR Arushi's MacBook._companion-link._tcp.local PTR Sasank�\200\231s MacBook Pro._companion-link._tcp.local PTR Rishab�\200\231s MacBook Pro._companion-link._tcp.local PTR Aniket�\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro (5)._companion-link._tcp.local PTR Arul�\200\231s MacBook Pro._companion-link._tcp.local PTR Rajashekhar._companion-link._tcp.local PTR Sunayana�\200\231s MacBook Pro._companion-link._tcp.local PTR Akshat�\200\231s MacBook Pro._companion-link._tcp.local PTR nikk�\200\231s MacBook Pro._companion-link._tcp.local PTR Ishan�\200\231s MacBook Pro Work._companion-link._tcp.local PTR Anurag�\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro (3)._companion-link._tcp.local PTR Mobius�\200\231s MacBook Pro._companion-link._tcp.local PTR ARUN S._companion-link._tcp.local PTR Prince._companion-link._tcp.local PTR Ram�\200\231s MacBook Pro._companion-link._tcp.local PTR Prashansa�\200\231s MacBook Pro._companion-link._tcp.local PTR Monisha�\200\231s MacBook Pro._companion-link._tcp.local PTR Samarth�\200\231s MacBook Pro._companion-link._tcp.local PTR Amritanshu�\200\231s MacBook Pro._companion-link._tcp.local PTR Prafulla�\200\231s MacBook Pro._companion-link._tcp.local PTR Vinnie's Macbook Pro._companion-link._tcp.local PTR Isham.�\200\231s MacBook Pro._companion-link._tcp.local"
"117","1.450460","fe80::14:ad8e:71fd:d607","ff02::fb","MDNS","168","Standard query 0x0000 PTR Radhika�\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Home Cinema._companion-link._tcp.local"
"118","1.450461","192.168.1.122","192.168.1.255","NBNS","110","Release NB MANOHAR-A<00>"
"119","1.451585","b2:d2:bc:27:5f:7a","Broadcast","ARP","60","Who has 192.168.0.144? Tell 192.168.0.146"
"120","1.451586","AdityaInfote_2b:60:ae","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.247"
"121","1.536252","192.168.1.176","192.168.1.255","BROWSER","216","Get Backup List Request"
"122","1.536253","192.168.1.148","192.168.1.255","BROWSER","216","Get Backup List Request"
"123","1.537391","192.168.1.126","192.168.1.255","BROWSER","216","Get Backup List Request"
"124","1.541186","fe80::1805:885d:37cc:dfb9","ff02::fb","MDNS","1051","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _daap._tcp.local, ""QM"" question PTR _touch-remote._tcp.local, ""QM"" question PTR _remotepairing-manual-pairing._tcp.local, ""QM"" question PTR _remotepairing._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 8d0607ad._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question TXT datascience-mini's remote desktop on flam._device-info._tcp.local, ""QM"" question PTR Vedant�\200\231s Library._daap._tcp.local PTR Aryan Solanki�\200\231s Library._daap._tcp.local PTR pranav�\200\231s Library._daap._tcp.local PTR 5B491657-D2E6-4655-B143-AFEE6AFB1E34._remotepairing._tcp.local PTR F74B9D76-D842-40B3-852D-0768DD93F293._remotepairing._tcp.local PTR Vedant�\200\231s MacBook Pro._smb._tcp.local PTR ARUN S._smb._tcp.local PTR FLAM._smb._tcp.local PTR MacBook Pro (5)._smb._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR Xlib._rfb._tcp.local PTR Amritanshu�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local"
"125","1.545280","fe80::1805:885d:37cc:dfb9","ff02::fb","MDNS","1434","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR Uday�\200\231s MacBook Pro._airplay._tcp.local PTR Mobius�\200\231s MacBook Pro._airplay._tcp.local PTR Sidhesh�\200\231s MacBook Pro._airplay._tcp.local PTR Guru's Mac._airplay._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._airplay._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._airplay._tcp.local PTR Ram�\200\231s MacBook Pro._airplay._tcp.local PTR Prafulla�\200\231s MacBook Pro._airplay._tcp.local PTR ARUN S._airplay._tcp.local PTR Sunayana�\200\231s MacBook Pro._airplay._tcp.local PTR Prashansa�\200\231s MacBook Pro._airplay._tcp.local PTR MacBook Pro (3)._airplay._tcp.local PTR praveen�\200\231s MacBook Pro._airplay._tcp.local PTR Shalaka's Mac._airplay._tcp.local PTR MacBook Pro (2)._airplay._tcp.local PTR Avinash�\200\231s MacBook Pro._airplay._tcp.local PTR Aryan�\200\231s MacBook Pro._airplay._tcp.local PTR Rohit�\200\231s MacBook Pro._airplay._tcp.local PTR Xlib._airplay._tcp.local PTR Akshat�\200\231s MacBook Pro._airplay._tcp.local PTR Entertainment Room._airplay._tcp.local PTR Manish's MacBook Pro._airplay._tcp.local PTR Samarth�\200\231s MacBook Pro._airplay._tcp.local PTR Rishab�\200\231s MacBook Pro._airplay._tcp.local PTR Sasank�\200\231s MacBook Pro._airplay._tcp.local PTR Amritanshu�\200\231s MacBook Pro._airplay._tcp.local PTR Anurag�\200\231s MacBook Pro._airplay._tcp.local PTR Ishan�\200\231s MacBook Pro Work._airplay._tcp.local PTR Isham.�\200\231s MacBook Pro._airplay._tcp.local PTR Rajashekhar._airplay._tcp.local PTR Ritesh�\200\231s MacBook Pro._airplay._tcp.local PTR Prince._airplay._tcp.local PTR Trupthi�\200\231s MacBook Pro._airplay._tcp.local PTR Arushi's MacBook._airplay._tcp.local PTR Vinnie's Macbook Pro._airplay._tcp.local PTR MacBook Pro (5)._airplay._tcp.local PTR Arul�\200\231s MacBook Pro._airplay._tcp.local PTR Aniket�\200\231s MacBook Pro._airplay._tcp.local PTR Home Cinema._airplay._tcp.local"
"126","1.549404","fe80::1805:885d:37cc:dfb9","ff02::fb","MDNS","1492","Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question PTR EE3D0D0FF2B3@Uday�\200\231s MacBook Pro._raop._tcp.local PTR FE1A82190F4A@Mobius�\200\231s MacBook Pro._raop._tcp.local PTR 26D967C428D8@Sidhesh�\200\231s MacBook Pro._raop._tcp.local PTR A20640907C75@Guru's Mac._raop._tcp.local PTR F68B0E32CC9B@Abhinav�\200\231s MacBook Pro (2)._raop._tcp.local PTR 2EEE9C29EBC2@Sabyasachi�\200\231s MacBook Pro._raop._tcp.local PTR E25A2917D384@Ram�\200\231s MacBook Pro._raop._tcp.local PTR 5E74053C412B@Prafulla�\200\231s MacBook Pro._raop._tcp.local PTR 361E4BF052D9@ARUN S._raop._tcp.local PTR 2699707A1502@Sunayana�\200\231s MacBook Pro._raop._tcp.local PTR 8E39A4EAB6A7@Prashansa�\200\231s MacBook Pro._raop._tcp.local PTR A273B0FCDD7F@MacBook Pro (3)._raop._tcp.local PTR 1E3D6BF8E5D6@praveen�\200\231s MacBook Pro._raop._tcp.local PTR A20CD3B5647B@Shalaka's Mac._raop._tcp.local PTR D65B20BD3B6C@MacBook Pro (2)._raop._tcp.local PTR 26BB00191289@Avinash�\200\231s MacBook Pro._raop._tcp.local PTR 6A37D6A47B32@Aryan�\200\231s MacBook Pro._raop._tcp.local PTR 22ED249094D9@Rohit�\200\231s MacBook Pro._raop._tcp.local PTR 5AA0320347E3@Xlib._raop._tcp.local PTR B6862F7C09D1@Akshat�\200\231s MacBook Pro._raop._tcp.local PTR 22EA4268ACA2@Entertainment Room._raop._tcp.local PTR 52DA62A9A61B@Manish's MacBook Pro._raop._tcp.local PTR DABFA68F8380@Samarth�\200\231s MacBook Pro._raop._tcp.local PTR 864AF6D67E10@Rishab�\200\231s MacBook Pro._raop._tcp.local PTR 1A70796CB06A@Sasank�\200\231s MacBook Pro._raop._tcp.local PTR 86FB3D83E711@Amritanshu�\200\231s MacBook Pro._raop._tcp.local PTR B205BE665DFC@Anurag�\200\231s MacBook Pro._raop._tcp.local PTR 12DD1745D83E@Ishan�\200\231s MacBook Pro Work._raop._tcp.local PTR 22541E368433@Isham.�\200\231s MacBook Pro._raop._tcp.local"
"127","1.551058","fe80::1805:885d:37cc:dfb9","ff02::fb","MDNS","536","Standard query 0x0000 PTR 2ED4F4E007E0@Rajashekhar._raop._tcp.local PTR 4A94A31441BF@Ritesh�\200\231s MacBook Pro._raop._tcp.local PTR 02638270CE42@Prince._raop._tcp.local PTR E22E468A4D30@Trupthi�\200\231s MacBook Pro._raop._tcp.local PTR 825C118E92DF@Vinnie's Macbook Pro._raop._tcp.local PTR 6A40D1C82838@Arul�\200\231s MacBook Pro._raop._tcp.local PTR A2AE51E0AA9C@Arushi's MacBook._raop._tcp.local PTR 46FFA9CEA41E@MacBook Pro (5)._raop._tcp.local PTR A6F658FA7858@Aniket�\200\231s MacBook Pro._raop._tcp.local PTR 466C1B3E520C@Home Cinema._raop._tcp.local"
"128","1.555281","fe80::1805:885d:37cc:dfb9","ff02::fb","MDNS","1501","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR nikk�\200\231s MacBook Pro._companion-link._tcp.local PTR Uday�\200\231s MacBook Pro._companion-link._tcp.local PTR Sidhesh�\200\231s MacBook Pro._companion-link._tcp.local PTR Guru's Mac._companion-link._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._companion-link._tcp.local PTR Sunayana�\200\231s iPad._companion-link._tcp.local PTR Prafulla�\200\231s MacBook Pro._companion-link._tcp.local PTR praveen�\200\231s MacBook Pro._companion-link._tcp.local PTR Shalaka's Mac._companion-link._tcp.local PTR MacBook Pro (2)._companion-link._tcp.local PTR Monisha�\200\231s MacBook Pro._companion-link._tcp.local PTR Avinash�\200\231s MacBook Pro._companion-link._tcp.local PTR Aryan�\200\231s MacBook Pro._companion-link._tcp.local PTR Rohit�\200\231s MacBook Pro._companion-link._tcp.local PTR Entertainment Room._companion-link._tcp.local PTR Manish's MacBook Pro._companion-link._tcp.local PTR Samarth�\200\231s MacBook Pro._companion-link._tcp.local PTR Rishab�\200\231s MacBook Pro._companion-link._tcp.local PTR Sasank�\200\231s MacBook Pro._companion-link._tcp.local PTR Amritanshu�\200\231s MacBook Pro._companion-link._tcp.local PTR Rajashekhar._companion-link._tcp.local PTR Ritesh�\200\231s MacBook Pro._companion-link._tcp.local PTR Trupthi�\200\231s MacBook Pro._companion-link._tcp.local PTR Arushi's MacBook._companion-link._tcp.local PTR Vinnie's Macbook Pro._companion-link._tcp.local PTR MacBook Pro (5)._companion-link._tcp.local PTR Arul�\200\231s MacBook Pro._companion-link._tcp.local PTR Aniket�\200\231s MacBook Pro._companion-link._tcp.local PTR Sunayana�\200\231s MacBook Pro._companion-link._tcp.local PTR Akshat�\200\231s MacBook Pro._companion-link._tcp.local PTR Ishan�\200\231s MacBook Pro Work._companion-link._tcp.local PTR Anurag�\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro (3)._companion-link._tcp.local PTR Mobius�\200\231s MacBook Pro._companion-link._tcp.local PTR ARUN S._companion-link._tcp.local PTR Prince._companion-link._tcp.local PTR Ram�\200\231s MacBook Pro._companion-link._tcp.local PTR Prashansa�\200\231s MacBook Pro._companion-link._tcp.local PTR Isham.�\200\231s MacBook Pro._companion-link._tcp.local"
"129","1.555283","fe80::1805:885d:37cc:dfb9","ff02::fb","MDNS","126","Standard query 0x0000 PTR Home Cinema._companion-link._tcp.local"
"130","1.555283","9a:3d:38:86:fb:1a","Broadcast","ARP","60","Who has 192.168.0.155? Tell 192.168.0.99"
"131","1.587275","172.253.118.109","192.168.0.122","TLSv1.2","183","Application Data"
"132","1.587509","192.168.0.122","172.253.118.109","TCP","66","53670  >  993 [ACK] Seq=333 Ack=4240 Win=4224 Len=0 TSval=3592889713 TSecr=2265478690"
"133","1.589091","192.168.0.122","172.253.118.109","TLSv1.2","116","Application Data"
"134","1.641736","fe80::c76:41f:aba4:54d9","ff02::fb","MDNS","1406","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question ANY A6A44CA3-E665-4455-94B3-8302E147DF65._asquic._udp.local, ""QU"" question ANY dc:10:57:a2:3f:09@fe80::de10:57ff:fea2:3f09-supportsRP-24._apple-mobdev2._tcp.local, ""QU"" question ANY Sabyasachis-iPhone.local, ""QU"" question PTR Vinnie's Macbook Pro._companion-link._tcp.local PTR praveen�\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro (2)._companion-link._tcp.local PTR Prashansa�\200\231s MacBook Pro._companion-link._tcp.local PTR Ram�\200\231s MacBook Pro._companion-link._tcp.local PTR Guru's Mac._companion-link._tcp.local PTR Prafulla�\200\231s MacBook Pro._companion-link._tcp.local PTR Avinash�\200\231s MacBook Pro._companion-link._tcp.local PTR Isham.�\200\231s MacBook Pro._companion-link._tcp.local PTR Home Cinema._companion-link._tcp.local PTR Sunayana�\200\231s iPad._companion-link._tcp.local PTR Prince._companion-link._tcp.local PTR Amritanshu�\200\231s MacBook Pro._companion-link._tcp.local PTR Arul�\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro (3)._companion-link._tcp.local PTR Rajashekhar._companion-link._tcp.local PTR Rohit�\200\231s MacBook Pro._companion-link._tcp.local PTR Ritesh�\200\231s MacBook Pro._companion-link._tcp.local PTR Sasank�\200\231s MacBook Pro._companion-link._tcp.local PTR Sidhesh�\200\231s MacBook Pro._companion-link._tcp.local PTR Shalaka's Mac._companion-link._tcp.local PTR ARUN S._companion-link._tcp.local PTR Aniket�\200\231s MacBook Pro._companion-link._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._companion-link._tcp.local PTR Arushi's MacBook._companion-link._tcp.local PTR Monisha�\200\231s MacBook Pro._companion-link._tcp.local PTR Sunayana�\200\231s MacBook Pro._companion-link._tcp.local PTR Rishab�\200\231s MacBook Pro._companion-link._tcp.local PTR Samarth�\200\231s MacBook Pro._companion-link._tcp.local PTR Aryan�\200\231s MacBook Pro._companion-link._tcp.local PTR Manish's MacBook Pro._companion-link._tcp.local SRV 0 0 50024 Sabyasachis-iPhone.local SRV 0 0 32498 Sabyasachis-iPhone.local AAAA fe80::c76:41f:aba4:54d9 A 192.168.0.155"
"135","1.641739","192.168.1.105","192.168.1.255","BROWSER","216","Get Backup List Request"
"136","1.647776","172.253.118.109","192.168.0.122","TCP","66","993  >  53670 [ACK] Seq=4240 Ack=383 Win=268800 Len=0 TSval=2265478739 TSecr=3592889715"
